user_id,item_id,event_type,rating,timestamp
U0281,I0134,purchase,4.4,2024-10-17T20:00:00
U0401,I0029,view,,2024-02-22T21:00:00
U0457,I0140,view,,2024-02-04T08:00:00
U0188,I0179,purchase,4.3,2024-02-15T04:00:00
U0011,I0045,purchase,4.2,2024-02-06T20:00:00
U0327,I0077,purchase,3.3,2024-11-25T17:00:00
U0341,I0198,view,,2024-04-21T01:00:00
U0039,I0042,view,,2024-08-23T05:00:00
U0421,I0183,view,,2024-05-18T17:00:00
U0492,I0162,view,,2024-03-02T01:00:00
U0070,I0059,view,,2024-03-29T13:00:00
U0497,I0128,view,,2024-01-07T18:00:00
U0419,I0053,view,,2024-07-09T04:00:00
U0310,I0014,add_to_cart,,2024-04-16T08:00:00
U0410,I0184,purchase,3.4,2024-06-22T19:00:00
U0388,I0196,purchase,3.6,2024-11-28T09:00:00
U0492,I0175,add_to_cart,,2024-04-22T20:00:00
U0213,I0020,view,,2024-05-17T14:00:00
U0055,I0132,view,,2024-08-03T02:00:00
U0240,I0148,view,,2024-01-09T09:00:00
U0312,I0064,add_to_cart,,2024-07-12T06:00:00
U0094,I0137,view,,2024-06-05T06:00:00
U0204,I0006,view,,2024-09-24T17:00:00
U0033,I0171,view,,2024-03-14T16:00:00
U0471,I0025,add_to_cart,,2024-06-19T00:00:00
U0045,I0192,view,,2024-07-25T01:00:00
U0467,I0115,view,,2024-02-16T21:00:00
U0126,I0136,purchase,3.6,2024-06-01T12:00:00
U0276,I0184,view,,2024-01-05T14:00:00
U0334,I0065,view,,2024-12-30T10:00:00
U0115,I0084,view,,2024-08-01T14:00:00
U0089,I0133,view,,2024-05-25T00:00:00
U0270,I0046,view,,2024-02-02T06:00:00
U0147,I0181,view,,2024-05-15T11:00:00
U0238,I0199,view,,2024-10-13T10:00:00
U0053,I0196,add_to_cart,,2024-05-09T11:00:00
U0096,I0151,add_to_cart,,2024-09-19T00:00:00
U0138,I0089,view,,2024-08-25T04:00:00
U0288,I0184,purchase,3.6,2024-10-05T09:00:00
U0077,I0181,view,,2024-09-27T14:00:00
U0020,I0003,purchase,3.2,2024-07-09T08:00:00
U0018,I0161,add_to_cart,,2024-07-14T07:00:00
U0359,I0005,view,,2024-10-19T15:00:00
U0368,I0017,add_to_cart,,2024-12-18T01:00:00
U0454,I0079,view,,2024-05-19T01:00:00
U0259,I0032,view,,2024-04-10T05:00:00
U0486,I0014,purchase,4.0,2024-11-29T08:00:00
U0020,I0067,view,,2024-01-10T03:00:00
U0330,I0063,add_to_cart,,2024-12-05T16:00:00
U0482,I0146,view,,2024-03-29T20:00:00
U0166,I0048,add_to_cart,,2024-10-01T13:00:00
U0116,I0006,view,,2024-03-07T02:00:00
U0038,I0074,add_to_cart,,2024-08-11T00:00:00
U0339,I0122,view,,2024-03-26T05:00:00
U0163,I0142,view,,2024-02-05T08:00:00
U0481,I0166,purchase,4.9,2024-04-12T16:00:00
U0408,I0040,view,,2024-10-29T07:00:00
U0230,I0135,add_to_cart,,2024-12-05T15:00:00
U0410,I0119,view,,2024-01-10T03:00:00
U0067,I0079,view,,2024-03-06T23:00:00
U0115,I0195,add_to_cart,,2024-08-13T23:00:00
U0099,I0081,purchase,3.5,2024-07-05T21:00:00
U0032,I0111,purchase,5.0,2024-10-15T06:00:00
U0473,I0189,add_to_cart,,2024-08-21T22:00:00
U0345,I0198,add_to_cart,,2024-05-08T14:00:00
U0179,I0022,view,,2024-06-04T21:00:00
U0401,I0112,view,,2024-10-07T18:00:00
U0386,I0126,view,,2024-01-19T08:00:00
U0340,I0019,purchase,4.7,2024-03-23T11:00:00
U0183,I0175,view,,2024-04-30T04:00:00
U0030,I0126,view,,2024-05-25T15:00:00
U0239,I0196,view,,2024-02-23T09:00:00
U0345,I0035,view,,2024-04-29T03:00:00
U0161,I0126,purchase,4.1,2024-01-19T19:00:00
U0038,I0043,view,,2024-04-16T22:00:00
U0423,I0083,add_to_cart,,2024-02-26T04:00:00
U0138,I0064,view,,2024-04-15T21:00:00
U0169,I0046,view,,2024-05-18T11:00:00
U0232,I0063,view,,2024-10-02T09:00:00
U0410,I0140,purchase,5.0,2024-11-24T22:00:00
U0352,I0080,view,,2024-06-29T09:00:00
U0364,I0154,view,,2024-12-30T08:00:00
U0391,I0064,view,,2024-04-05T11:00:00
U0332,I0020,view,,2024-01-31T06:00:00
U0282,I0058,view,,2024-01-03T07:00:00
U0125,I0003,view,,2024-07-31T05:00:00
U0074,I0124,view,,2024-10-08T03:00:00
U0041,I0031,view,,2024-12-15T06:00:00
U0329,I0143,purchase,3.5,2024-09-09T02:00:00
U0048,I0069,view,,2024-05-22T01:00:00
U0498,I0192,view,,2024-03-21T10:00:00
U0246,I0088,view,,2024-10-02T00:00:00
U0300,I0078,purchase,4.0,2024-04-27T15:00:00
U0030,I0164,purchase,3.1,2024-10-25T02:00:00
U0017,I0035,purchase,3.2,2024-01-09T22:00:00
U0352,I0103,purchase,2.0,2024-02-13T03:00:00
U0116,I0073,purchase,4.3,2024-12-08T15:00:00
U0063,I0086,view,,2024-05-27T00:00:00
U0121,I0068,view,,2024-05-07T21:00:00
U0081,I0049,add_to_cart,,2024-10-30T08:00:00
U0154,I0029,purchase,4.4,2024-03-03T23:00:00
U0020,I0093,add_to_cart,,2024-05-20T17:00:00
U0243,I0172,view,,2024-09-01T09:00:00
U0257,I0121,view,,2024-11-13T19:00:00
U0056,I0156,purchase,4.0,2024-07-03T13:00:00
U0032,I0034,add_to_cart,,2024-08-14T14:00:00
U0404,I0050,view,,2024-11-29T18:00:00
U0357,I0025,view,,2024-06-11T14:00:00
U0224,I0052,purchase,3.3,2024-08-07T22:00:00
U0020,I0057,view,,2024-10-11T22:00:00
U0031,I0037,add_to_cart,,2024-03-01T00:00:00
U0498,I0174,view,,2024-01-11T08:00:00
U0258,I0010,view,,2024-05-23T19:00:00
U0489,I0020,add_to_cart,,2024-12-13T08:00:00
U0101,I0157,add_to_cart,,2024-04-21T20:00:00
U0220,I0060,purchase,3.3,2024-05-11T19:00:00
U0154,I0139,add_to_cart,,2024-07-01T23:00:00
U0437,I0185,view,,2024-12-19T16:00:00
U0312,I0135,purchase,4.7,2024-01-24T17:00:00
U0389,I0184,add_to_cart,,2024-06-21T08:00:00
U0404,I0061,view,,2024-03-19T18:00:00
U0007,I0038,view,,2024-03-20T21:00:00
U0116,I0042,view,,2024-11-19T22:00:00
U0241,I0029,view,,2024-04-09T10:00:00
U0186,I0000,view,,2024-11-13T11:00:00
U0470,I0170,purchase,2.2,2024-08-13T08:00:00
U0344,I0048,view,,2024-02-17T18:00:00
U0255,I0174,view,,2024-06-11T22:00:00
U0032,I0139,view,,2024-08-12T09:00:00
U0305,I0153,view,,2024-12-11T11:00:00
U0275,I0065,view,,2024-10-05T07:00:00
U0061,I0111,view,,2024-04-27T23:00:00
U0144,I0075,view,,2024-08-22T01:00:00
U0246,I0064,add_to_cart,,2024-09-13T07:00:00
U0343,I0035,add_to_cart,,2024-06-21T00:00:00
U0384,I0048,view,,2024-10-17T09:00:00
U0438,I0066,view,,2024-06-28T11:00:00
U0352,I0016,view,,2024-07-22T15:00:00
U0269,I0018,view,,2024-06-20T13:00:00
U0293,I0071,add_to_cart,,2024-08-21T06:00:00
U0362,I0001,view,,2024-06-05T03:00:00
U0196,I0007,view,,2024-06-20T13:00:00
U0036,I0002,view,,2024-12-22T09:00:00
U0352,I0004,add_to_cart,,2024-08-27T19:00:00
U0010,I0026,view,,2024-02-23T00:00:00
U0465,I0179,purchase,2.9,2024-03-18T08:00:00
U0171,I0009,add_to_cart,,2024-02-23T10:00:00
U0260,I0142,view,,2024-10-25T21:00:00
U0286,I0148,add_to_cart,,2024-08-13T00:00:00
U0282,I0144,add_to_cart,,2024-12-09T17:00:00
U0164,I0003,view,,2024-06-20T14:00:00
U0091,I0082,purchase,4.4,2024-07-23T13:00:00
U0289,I0117,view,,2024-11-11T05:00:00
U0476,I0034,purchase,4.0,2024-09-02T21:00:00
U0471,I0109,view,,2024-08-19T09:00:00
U0159,I0125,view,,2024-01-16T14:00:00
U0203,I0089,add_to_cart,,2024-05-15T12:00:00
U0181,I0034,purchase,3.3,2024-08-03T21:00:00
U0340,I0055,view,,2024-10-20T22:00:00
U0139,I0152,purchase,3.2,2024-03-22T08:00:00
U0163,I0102,view,,2024-09-02T10:00:00
U0018,I0114,view,,2024-03-14T02:00:00
U0347,I0111,view,,2024-01-07T18:00:00
U0096,I0123,add_to_cart,,2024-12-17T04:00:00
U0438,I0165,purchase,3.3,2024-12-07T05:00:00
U0258,I0043,view,,2024-12-28T16:00:00
U0338,I0074,view,,2024-02-11T07:00:00
U0367,I0173,view,,2024-07-18T17:00:00
U0360,I0146,purchase,4.3,2024-06-19T05:00:00
U0488,I0025,purchase,3.8,2024-06-11T06:00:00
U0468,I0008,view,,2024-07-09T20:00:00
U0045,I0199,purchase,2.5,2024-11-20T19:00:00
U0077,I0181,view,,2024-12-17T19:00:00
U0127,I0145,view,,2024-10-14T18:00:00
U0204,I0138,purchase,3.1,2024-05-19T05:00:00
U0261,I0104,add_to_cart,,2024-08-18T04:00:00
U0419,I0191,view,,2024-11-25T14:00:00
U0405,I0083,view,,2024-11-23T00:00:00
U0390,I0183,view,,2024-03-11T20:00:00
U0408,I0099,purchase,5.0,2024-02-05T08:00:00
U0494,I0072,purchase,3.8,2024-03-04T03:00:00
U0347,I0189,purchase,3.0,2024-01-09T15:00:00
U0276,I0105,purchase,4.1,2024-09-20T23:00:00
U0366,I0035,purchase,3.3,2024-12-20T13:00:00
U0372,I0076,view,,2024-04-02T20:00:00
U0332,I0138,view,,2024-03-08T11:00:00
U0205,I0006,purchase,3.6,2024-03-13T12:00:00
U0201,I0004,view,,2024-04-20T04:00:00
U0463,I0081,purchase,4.0,2024-07-24T02:00:00
U0091,I0148,purchase,5.0,2024-10-28T02:00:00
U0413,I0030,add_to_cart,,2024-01-31T20:00:00
U0265,I0168,add_to_cart,,2024-05-20T13:00:00
U0307,I0114,view,,2024-06-28T10:00:00
U0427,I0035,view,,2024-03-13T20:00:00
U0103,I0092,view,,2024-04-10T13:00:00
U0110,I0098,view,,2024-12-20T23:00:00
U0465,I0166,view,,2024-01-22T04:00:00
U0141,I0049,view,,2024-12-19T17:00:00
U0003,I0007,purchase,3.3,2024-10-07T15:00:00
U0193,I0059,add_to_cart,,2024-06-07T12:00:00
U0102,I0127,add_to_cart,,2024-04-03T08:00:00
U0034,I0165,add_to_cart,,2024-03-27T00:00:00
U0449,I0176,view,,2024-09-21T23:00:00
U0357,I0050,purchase,4.4,2024-10-22T02:00:00
U0313,I0083,add_to_cart,,2024-07-17T14:00:00
U0009,I0104,purchase,3.5,2024-12-24T01:00:00
U0432,I0174,add_to_cart,,2024-03-17T15:00:00
U0100,I0195,view,,2024-12-16T17:00:00
U0029,I0042,add_to_cart,,2024-02-03T19:00:00
U0047,I0156,purchase,4.4,2024-09-06T17:00:00
U0078,I0115,add_to_cart,,2024-12-13T02:00:00
U0130,I0178,purchase,5.0,2024-08-14T16:00:00
U0226,I0130,add_to_cart,,2024-04-17T16:00:00
U0061,I0105,view,,2024-08-16T03:00:00
U0017,I0066,view,,2024-01-25T10:00:00
U0424,I0091,add_to_cart,,2024-01-17T06:00:00
U0448,I0080,add_to_cart,,2024-08-12T00:00:00
U0406,I0110,view,,2024-11-18T23:00:00
U0273,I0121,add_to_cart,,2024-09-20T03:00:00
U0440,I0158,purchase,2.7,2024-06-22T13:00:00
U0207,I0110,view,,2024-04-21T23:00:00
U0338,I0176,view,,2024-11-08T07:00:00
U0127,I0072,view,,2024-11-16T22:00:00
U0100,I0074,view,,2024-06-27T08:00:00
U0489,I0145,add_to_cart,,2024-09-02T17:00:00
U0491,I0086,view,,2024-03-04T07:00:00
U0349,I0125,view,,2024-08-16T14:00:00
U0075,I0084,view,,2024-03-09T07:00:00
U0088,I0112,view,,2024-08-07T03:00:00
U0091,I0078,view,,2024-03-03T02:00:00
U0110,I0124,view,,2024-08-01T08:00:00
U0426,I0085,add_to_cart,,2024-04-14T03:00:00
U0274,I0190,purchase,3.2,2024-11-25T22:00:00
U0292,I0037,view,,2024-12-07T06:00:00
U0294,I0148,add_to_cart,,2024-01-26T03:00:00
U0018,I0017,view,,2024-08-19T15:00:00
U0333,I0126,add_to_cart,,2024-05-05T12:00:00
U0120,I0159,add_to_cart,,2024-02-02T03:00:00
U0307,I0013,view,,2024-12-11T01:00:00
U0247,I0093,add_to_cart,,2024-08-24T18:00:00
U0362,I0139,add_to_cart,,2024-03-11T23:00:00
U0302,I0171,view,,2024-06-30T13:00:00
U0429,I0062,add_to_cart,,2024-09-16T12:00:00
U0185,I0022,view,,2024-08-02T08:00:00
U0003,I0032,purchase,2.8,2024-07-03T14:00:00
U0164,I0180,add_to_cart,,2024-04-06T07:00:00
U0494,I0065,view,,2024-07-26T06:00:00
U0332,I0198,view,,2024-07-16T13:00:00
U0401,I0189,view,,2024-11-25T18:00:00
U0492,I0114,view,,2024-04-27T03:00:00
U0028,I0185,view,,2024-10-07T18:00:00
U0453,I0014,purchase,3.8,2024-06-14T10:00:00
U0320,I0088,purchase,4.8,2024-08-08T17:00:00
U0338,I0032,view,,2024-08-15T07:00:00
U0103,I0169,view,,2024-08-19T00:00:00
U0386,I0102,add_to_cart,,2024-11-14T19:00:00
U0110,I0039,purchase,5.0,2024-09-14T12:00:00
U0466,I0116,view,,2024-11-14T10:00:00
U0010,I0099,view,,2024-02-02T04:00:00
U0077,I0180,view,,2024-08-16T04:00:00
U0290,I0061,view,,2024-05-20T19:00:00
U0197,I0183,purchase,3.2,2024-07-28T17:00:00
U0206,I0093,view,,2024-06-26T11:00:00
U0395,I0002,view,,2024-07-19T12:00:00
U0058,I0176,view,,2024-09-02T06:00:00
U0113,I0033,view,,2024-01-27T06:00:00
U0252,I0038,add_to_cart,,2024-05-22T20:00:00
U0402,I0178,purchase,3.1,2024-10-30T13:00:00
U0483,I0037,purchase,5.0,2024-11-15T18:00:00
U0030,I0197,add_to_cart,,2024-06-03T04:00:00
U0418,I0149,add_to_cart,,2024-03-26T00:00:00
U0115,I0031,purchase,4.9,2024-03-27T11:00:00
U0361,I0017,view,,2024-12-18T10:00:00
U0011,I0143,add_to_cart,,2024-09-04T10:00:00
U0371,I0046,view,,2024-03-12T11:00:00
U0086,I0195,add_to_cart,,2024-05-19T21:00:00
U0123,I0110,add_to_cart,,2024-03-31T10:00:00
U0044,I0059,view,,2024-04-11T09:00:00
U0367,I0102,add_to_cart,,2024-05-25T07:00:00
U0485,I0184,purchase,4.7,2024-05-01T19:00:00
U0404,I0155,view,,2024-07-13T15:00:00
U0417,I0084,add_to_cart,,2024-10-09T05:00:00
U0169,I0143,add_to_cart,,2024-10-22T15:00:00
U0242,I0185,purchase,4.4,2024-12-06T17:00:00
U0389,I0146,view,,2024-11-29T20:00:00
U0407,I0113,view,,2024-12-01T02:00:00
U0200,I0020,purchase,3.6,2024-11-05T15:00:00
U0000,I0000,add_to_cart,,2024-07-26T15:00:00
U0356,I0189,view,,2024-07-30T04:00:00
U0046,I0079,view,,2024-06-28T03:00:00
U0247,I0156,view,,2024-08-16T20:00:00
U0379,I0100,purchase,3.1,2024-06-24T02:00:00
U0115,I0076,add_to_cart,,2024-09-27T01:00:00
U0152,I0182,purchase,2.8,2024-11-23T00:00:00
U0283,I0007,view,,2024-12-18T09:00:00
U0190,I0158,view,,2024-09-30T09:00:00
U0230,I0136,view,,2024-07-16T04:00:00
U0334,I0170,view,,2024-12-14T05:00:00
U0194,I0058,purchase,3.9,2024-10-17T07:00:00
U0279,I0086,view,,2024-08-06T00:00:00
U0272,I0152,view,,2024-07-17T07:00:00
U0205,I0020,view,,2024-03-03T13:00:00
U0454,I0045,view,,2024-05-28T20:00:00
U0110,I0190,view,,2024-06-19T17:00:00
U0196,I0057,view,,2024-11-08T14:00:00
U0441,I0183,view,,2024-04-12T09:00:00
U0332,I0096,purchase,4.3,2024-08-14T03:00:00
U0468,I0017,view,,2024-02-11T09:00:00
U0105,I0055,view,,2024-09-27T06:00:00
U0242,I0017,add_to_cart,,2024-08-28T10:00:00
U0029,I0033,add_to_cart,,2024-05-07T18:00:00
U0004,I0132,view,,2024-03-05T22:00:00
U0109,I0021,purchase,2.2,2024-07-08T16:00:00
U0322,I0172,view,,2024-09-27T08:00:00
U0458,I0187,view,,2024-07-11T20:00:00
U0289,I0100,view,,2024-08-29T10:00:00
U0430,I0026,purchase,3.9,2024-07-14T04:00:00
U0075,I0197,purchase,4.1,2024-07-31T12:00:00
U0098,I0130,add_to_cart,,2024-05-07T18:00:00
U0246,I0017,add_to_cart,,2024-02-11T10:00:00
U0228,I0067,view,,2024-01-24T05:00:00
U0004,I0062,purchase,4.2,2024-04-14T07:00:00
U0465,I0172,view,,2024-05-18T23:00:00
U0239,I0116,view,,2024-01-11T21:00:00
U0102,I0148,view,,2024-10-31T06:00:00
U0460,I0058,view,,2024-06-28T20:00:00
U0203,I0046,view,,2024-02-26T15:00:00
U0348,I0158,view,,2024-12-14T14:00:00
U0195,I0020,add_to_cart,,2024-12-30T11:00:00
U0109,I0127,purchase,4.0,2024-10-23T04:00:00
U0010,I0094,purchase,5.0,2024-02-02T21:00:00
U0471,I0007,add_to_cart,,2024-07-31T09:00:00
U0300,I0111,view,,2024-05-09T04:00:00
U0349,I0122,view,,2024-01-23T08:00:00
U0463,I0107,view,,2024-06-14T09:00:00
U0489,I0005,view,,2024-11-04T13:00:00
U0382,I0176,view,,2024-05-30T06:00:00
U0478,I0122,view,,2024-01-08T20:00:00
U0234,I0012,view,,2024-08-23T05:00:00
U0170,I0149,purchase,3.3,2024-10-20T14:00:00
U0296,I0033,view,,2024-04-27T15:00:00
U0129,I0199,purchase,4.1,2024-05-10T00:00:00
U0063,I0197,add_to_cart,,2024-05-28T06:00:00
U0234,I0079,view,,2024-03-23T18:00:00
U0041,I0040,view,,2024-10-27T09:00:00
U0232,I0063,view,,2024-06-18T06:00:00
U0197,I0142,purchase,3.3,2024-07-01T20:00:00
U0495,I0166,view,,2024-12-04T14:00:00
U0185,I0081,view,,2024-07-13T00:00:00
U0216,I0095,view,,2024-04-25T20:00:00
U0172,I0185,view,,2024-01-12T11:00:00
U0146,I0183,purchase,4.1,2024-05-24T04:00:00
U0255,I0083,add_to_cart,,2024-02-02T00:00:00
U0333,I0165,add_to_cart,,2024-07-03T17:00:00
U0467,I0027,view,,2024-12-23T07:00:00
U0206,I0188,purchase,3.5,2024-10-20T05:00:00
U0116,I0177,view,,2024-04-16T20:00:00
U0331,I0176,purchase,4.9,2024-10-14T06:00:00
U0111,I0114,add_to_cart,,2024-03-11T13:00:00
U0067,I0100,purchase,3.5,2024-07-08T23:00:00
U0027,I0068,view,,2024-10-05T22:00:00
U0012,I0191,purchase,4.8,2024-05-20T02:00:00
U0257,I0105,purchase,3.4,2024-09-04T20:00:00
U0254,I0170,view,,2024-01-02T22:00:00
U0186,I0016,purchase,3.5,2024-05-02T00:00:00
U0281,I0149,purchase,4.9,2024-01-18T20:00:00
U0081,I0081,purchase,3.0,2024-01-09T18:00:00
U0183,I0020,view,,2024-11-12T05:00:00
U0192,I0049,view,,2024-01-28T15:00:00
U0019,I0075,view,,2024-07-18T15:00:00
U0029,I0039,add_to_cart,,2024-11-06T15:00:00
U0462,I0045,add_to_cart,,2024-06-23T19:00:00
U0157,I0179,view,,2024-04-08T13:00:00
U0304,I0132,view,,2024-07-19T12:00:00
U0072,I0125,purchase,4.4,2024-04-01T00:00:00
U0318,I0061,add_to_cart,,2024-01-31T20:00:00
U0001,I0037,purchase,3.5,2024-07-25T14:00:00
U0317,I0194,add_to_cart,,2024-02-08T20:00:00
U0245,I0138,view,,2024-01-23T02:00:00
U0416,I0171,purchase,3.8,2024-03-29T00:00:00
U0411,I0153,add_to_cart,,2024-02-27T09:00:00
U0139,I0120,add_to_cart,,2024-12-23T05:00:00
U0052,I0065,add_to_cart,,2024-06-04T09:00:00
U0135,I0012,add_to_cart,,2024-06-03T05:00:00
U0442,I0003,view,,2024-02-07T21:00:00
U0002,I0016,purchase,5.0,2024-12-17T01:00:00
U0238,I0101,purchase,3.6,2024-11-18T19:00:00
U0366,I0043,view,,2024-12-16T16:00:00
U0399,I0127,add_to_cart,,2024-09-03T02:00:00
U0440,I0038,view,,2024-12-10T07:00:00
U0340,I0037,add_to_cart,,2024-06-19T21:00:00
U0491,I0057,view,,2024-11-29T18:00:00
U0429,I0129,view,,2024-08-10T04:00:00
U0183,I0078,add_to_cart,,2024-03-28T07:00:00
U0143,I0058,purchase,4.5,2024-04-10T08:00:00
U0338,I0059,view,,2024-02-17T21:00:00
U0234,I0011,view,,2024-10-13T21:00:00
U0249,I0085,purchase,3.7,2024-04-02T04:00:00
U0129,I0101,view,,2024-11-28T23:00:00
U0347,I0133,purchase,4.5,2024-08-10T15:00:00
U0207,I0168,purchase,4.2,2024-12-31T20:00:00
U0033,I0032,view,,2024-10-16T20:00:00
U0221,I0162,view,,2024-04-10T20:00:00
U0389,I0190,view,,2024-01-05T08:00:00
U0119,I0071,add_to_cart,,2024-06-01T22:00:00
U0457,I0146,add_to_cart,,2024-06-20T01:00:00
U0163,I0127,view,,2024-06-25T01:00:00
U0098,I0163,purchase,4.0,2024-09-22T16:00:00
U0232,I0057,purchase,4.3,2024-07-24T10:00:00
U0277,I0131,view,,2024-03-20T00:00:00
U0011,I0169,add_to_cart,,2024-01-24T17:00:00
U0324,I0055,view,,2024-02-28T12:00:00
U0495,I0183,purchase,4.1,2024-05-22T16:00:00
U0027,I0019,purchase,4.5,2024-08-13T04:00:00
U0414,I0079,add_to_cart,,2024-05-26T18:00:00
U0354,I0146,add_to_cart,,2024-06-11T21:00:00
U0078,I0075,view,,2024-02-11T06:00:00
U0333,I0079,view,,2024-01-11T11:00:00
U0029,I0068,view,,2024-06-28T18:00:00
U0099,I0023,view,,2024-11-02T16:00:00
U0364,I0022,add_to_cart,,2024-04-16T19:00:00
U0470,I0010,view,,2024-09-25T21:00:00
U0131,I0145,add_to_cart,,2024-02-01T19:00:00
U0024,I0135,view,,2024-05-22T12:00:00
U0047,I0096,view,,2024-01-15T14:00:00
U0316,I0186,view,,2024-05-03T17:00:00
U0185,I0077,view,,2024-09-08T04:00:00
U0089,I0072,add_to_cart,,2024-06-29T15:00:00
U0319,I0111,view,,2024-09-06T20:00:00
U0140,I0083,purchase,3.8,2024-08-10T03:00:00
U0472,I0005,add_to_cart,,2024-03-31T14:00:00
U0364,I0129,view,,2024-05-18T04:00:00
U0207,I0062,view,,2024-09-30T03:00:00
U0303,I0108,add_to_cart,,2024-05-21T08:00:00
U0467,I0187,purchase,3.3,2024-03-24T14:00:00
U0349,I0083,view,,2024-12-06T21:00:00
U0454,I0151,purchase,3.4,2024-12-19T23:00:00
U0384,I0159,add_to_cart,,2024-05-24T03:00:00
U0050,I0178,view,,2024-09-19T02:00:00
U0066,I0097,add_to_cart,,2024-03-28T10:00:00
U0450,I0178,view,,2024-06-01T04:00:00
U0103,I0069,view,,2024-12-02T12:00:00
U0081,I0107,view,,2024-04-19T01:00:00
U0407,I0001,view,,2024-04-01T09:00:00
U0039,I0179,view,,2024-12-11T23:00:00
U0436,I0040,view,,2024-02-18T00:00:00
U0028,I0107,view,,2024-08-12T23:00:00
U0104,I0121,purchase,5.0,2024-12-08T08:00:00
U0070,I0104,purchase,4.2,2024-12-16T02:00:00
U0289,I0041,view,,2024-11-09T13:00:00
U0061,I0096,view,,2024-09-05T19:00:00
U0199,I0179,purchase,4.0,2024-12-01T18:00:00
U0142,I0170,view,,2024-05-16T02:00:00
U0162,I0023,view,,2024-12-31T14:00:00
U0383,I0105,view,,2024-01-29T09:00:00
U0441,I0152,view,,2024-01-04T22:00:00
U0486,I0027,view,,2024-11-06T19:00:00
U0039,I0075,add_to_cart,,2024-04-22T16:00:00
U0105,I0013,view,,2024-04-25T22:00:00
U0474,I0184,view,,2024-10-04T12:00:00
U0015,I0102,add_to_cart,,2024-10-02T19:00:00
U0482,I0122,view,,2024-04-20T00:00:00
U0406,I0009,view,,2024-08-11T10:00:00
U0436,I0199,purchase,4.7,2024-02-18T12:00:00
U0281,I0113,purchase,3.6,2024-03-26T14:00:00
U0297,I0171,view,,2024-11-19T16:00:00
U0447,I0044,purchase,2.6,2024-01-15T02:00:00
U0473,I0093,view,,2024-01-28T04:00:00
U0355,I0151,add_to_cart,,2024-03-24T01:00:00
U0304,I0195,view,,2024-02-23T09:00:00
U0443,I0011,purchase,3.8,2024-04-25T19:00:00
U0196,I0190,view,,2024-08-14T16:00:00
U0021,I0021,view,,2024-04-30T18:00:00
U0434,I0058,purchase,4.2,2024-06-14T04:00:00
U0193,I0160,view,,2024-03-16T05:00:00
U0249,I0114,purchase,3.9,2024-10-29T17:00:00
U0014,I0110,add_to_cart,,2024-10-08T06:00:00
U0013,I0057,view,,2024-08-01T09:00:00
U0234,I0120,purchase,4.5,2024-05-12T04:00:00
U0206,I0071,view,,2024-02-19T21:00:00
U0145,I0129,view,,2024-04-12T20:00:00
U0322,I0152,view,,2024-11-21T03:00:00
U0153,I0087,add_to_cart,,2024-04-20T13:00:00
U0357,I0005,view,,2024-04-27T06:00:00
U0124,I0128,view,,2024-07-30T11:00:00
U0284,I0111,add_to_cart,,2024-07-27T00:00:00
U0043,I0188,view,,2024-04-04T15:00:00
U0236,I0197,view,,2024-05-17T11:00:00
U0235,I0140,view,,2024-07-15T18:00:00
U0497,I0034,add_to_cart,,2024-12-25T17:00:00
U0320,I0018,add_to_cart,,2024-06-07T02:00:00
U0267,I0113,add_to_cart,,2024-02-09T22:00:00
U0319,I0034,add_to_cart,,2024-03-28T01:00:00
U0097,I0110,view,,2024-06-26T09:00:00
U0157,I0027,view,,2024-03-12T07:00:00
U0431,I0036,view,,2024-10-27T22:00:00
U0427,I0150,view,,2024-10-30T01:00:00
U0212,I0062,purchase,3.6,2024-09-14T07:00:00
U0039,I0013,purchase,4.9,2024-01-11T02:00:00
U0320,I0187,view,,2024-07-26T22:00:00
U0238,I0038,add_to_cart,,2024-02-20T10:00:00
U0095,I0061,view,,2024-01-19T04:00:00
U0334,I0094,add_to_cart,,2024-07-12T15:00:00
U0015,I0171,add_to_cart,,2024-11-17T16:00:00
U0419,I0112,view,,2024-10-22T10:00:00
U0221,I0077,view,,2024-01-05T05:00:00
U0336,I0015,purchase,4.4,2024-10-21T05:00:00
U0005,I0120,view,,2024-09-01T02:00:00
U0212,I0145,view,,2024-04-20T04:00:00
U0240,I0019,view,,2024-05-22T14:00:00
U0319,I0157,view,,2024-08-29T14:00:00
U0327,I0093,purchase,3.7,2024-07-09T07:00:00
U0248,I0048,view,,2024-11-06T02:00:00
U0252,I0181,purchase,5.0,2024-10-03T01:00:00
U0169,I0176,view,,2024-03-07T17:00:00
U0064,I0112,view,,2024-05-18T03:00:00
U0435,I0182,purchase,3.7,2024-05-16T00:00:00
U0137,I0027,purchase,2.4,2024-06-24T18:00:00
U0174,I0099,add_to_cart,,2024-04-12T13:00:00
U0273,I0062,add_to_cart,,2024-01-03T02:00:00
U0341,I0060,view,,2024-10-05T08:00:00
U0055,I0141,view,,2024-04-08T20:00:00
U0492,I0011,view,,2024-05-20T01:00:00
U0411,I0152,view,,2024-02-21T00:00:00
U0387,I0003,view,,2024-03-17T14:00:00
U0120,I0109,view,,2024-12-29T06:00:00
U0208,I0077,view,,2024-05-25T13:00:00
U0227,I0149,view,,2024-03-28T14:00:00
U0153,I0167,purchase,2.5,2024-08-12T18:00:00
U0090,I0190,purchase,4.7,2024-09-24T22:00:00
U0132,I0097,view,,2024-12-16T10:00:00
U0028,I0151,view,,2024-01-20T21:00:00
U0426,I0047,view,,2024-09-09T08:00:00
